series_id,step,timestamp,anglez,enmo
038441c925bb,2158,2018-08-14T18:29:50-0400,-2.6109,0.0454
038441c925bb,2159,2018-08-14T18:29:55-0400,-4.7178,0.0341
038441c925bb,2160,2018-08-14T18:30:00-0400,-17.569,0.0419
038441c925bb,2161,2018-08-14T18:30:05-0400,-20.1073,0.0552
038441c925bb,2162,2018-08-14T18:30:10-0400,-12.3797,0.0419
038441c925bb,2163,2018-08-14T18:30:15-0400,-2.9854,0.0409
038441c925bb,2164,2018-08-14T18:30:20-0400,-8.8128,0.0419
038441c925bb,2165,2018-08-14T18:30:25-0400,7.082,0.0401
038441c925bb,2166,2018-08-14T18:30:30-0400,-16.3663,0.042
038441c925bb,2167,2018-08-14T18:30:35-0400,-25.2101,0.0835
038441c925bb,2168,2018-08-14T18:30:40-0400,-22.0366,0.3285
038441c925bb,2169,2018-08-14T18:30:45-0400,-34.4247,0.07
038441c925bb,2170,2018-08-14T18:30:50-0400,-41.686,0.027
038441c925bb,2171,2018-08-14T18:30:55-0400,-53.8265,0.0158
038441c925bb,2172,2018-08-14T18:31:00-0400,-49.9054,1e-04
038441c925bb,2173,2018-08-14T18:31:05-0400,-46.6924,1e-04
038441c925bb,2174,2018-08-14T18:31:10-0400,-44.6177,1e-04
038441c925bb,2175,2018-08-14T18:31:15-0400,-52.3712,0.0283
038441c925bb,2176,2018-08-14T18:31:20-0400,-45.5874,0.0045
038441c925bb,2177,2018-08-14T18:31:25-0400,-33.4504,0.0743
038441c925bb,2178,2018-08-14T18:31:30-0400,-1.437,0.0373
038441c925bb,2179,2018-08-14T18:31:35-0400,-14.9407,0.0603
038441c925bb,2180,2018-08-14T18:31:40-0400,-19.4325,0.0651
038441c925bb,2181,2018-08-14T18:31:45-0400,-9.1583,0.0364
038441c925bb,2182,2018-08-14T18:31:50-0400,-17.5777,0.0515
038441c925bb,2183,2018-08-14T18:31:55-0400,-0.1231,0.0623
038441c925bb,2184,2018-08-14T18:32:00-0400,21.2768,0.0256
038441c925bb,2185,2018-08-14T18:32:05-0400,25.5699,0.0388
038441c925bb,2186,2018-08-14T18:32:10-0400,27.1969,0.0045
038441c925bb,2187,2018-08-14T18:32:15-0400,27.0713,0.0198
038441c925bb,2188,2018-08-14T18:32:20-0400,25.9761,0.0075
038441c925bb,2189,2018-08-14T18:32:25-0400,22.9792,0.0386
038441c925bb,2190,2018-08-14T18:32:30-0400,7.4107,0.0618
038441c925bb,2191,2018-08-14T18:32:35-0400,8.7708,0.0752
038441c925bb,2192,2018-08-14T18:32:40-0400,8.9331,0.0634
038441c925bb,2193,2018-08-14T18:32:45-0400,9.1855,0.0651
038441c925bb,2194,2018-08-14T18:32:50-0400,3.706,0.0552
038441c925bb,2195,2018-08-14T18:32:55-0400,2.8584,0.0428
038441c925bb,2196,2018-08-14T18:33:00-0400,-9.0952,0.0299
038441c925bb,2197,2018-08-14T18:33:05-0400,4.0344,0.0269
038441c925bb,2198,2018-08-14T18:33:10-0400,9.7737,0.0004
038441c925bb,2199,2018-08-14T18:33:15-0400,6.9019,0.0034
038441c925bb,2200,2018-08-14T18:33:20-0400,14.2176,0.005
038441c925bb,2201,2018-08-14T18:33:25-0400,25.1248,0.0024
038441c925bb,2202,2018-08-14T18:33:30-0400,21.59,0.0041
038441c925bb,2203,2018-08-14T18:33:35-0400,11.4809,0.0011
038441c925bb,2204,2018-08-14T18:33:40-0400,14.1441,0.0003
038441c925bb,2205,2018-08-14T18:33:45-0400,8.8947,0.0024
038441c925bb,2206,2018-08-14T18:33:50-0400,10.1985,0.0116
038441c925bb,2207,2018-08-14T18:33:55-0400,22.5034,0.0114
038441c925bb,2208,2018-08-14T18:34:00-0400,-0.643,0.0372
038441c925bb,2209,2018-08-14T18:34:05-0400,-21.5417,0.0155
038441c925bb,2210,2018-08-14T18:34:10-0400,-23.081,0.0175
038441c925bb,2211,2018-08-14T18:34:15-0400,7.1265,0.0327
038441c925bb,2212,2018-08-14T18:34:20-0400,-5.9003,0.0384
038441c925bb,2213,2018-08-14T18:34:25-0400,-23.4969,0.0405
038441c925bb,2214,2018-08-14T18:34:30-0400,-7.4258,0.0472
038441c925bb,2215,2018-08-14T18:34:35-0400,-15.4517,0.0369
038441c925bb,2216,2018-08-14T18:34:40-0400,-16.1596,0.0396
038441c925bb,2217,2018-08-14T18:34:45-0400,-11.647,0.0374
038441c925bb,2218,2018-08-14T18:34:50-0400,-10.7931,0.0335
038441c925bb,2219,2018-08-14T18:34:55-0400,-11.5768,0.0323
038441c925bb,2220,2018-08-14T18:35:00-0400,-13.4745,0.0329
038441c925bb,2221,2018-08-14T18:35:05-0400,-14.5223,0.0343
038441c925bb,2222,2018-08-14T18:35:10-0400,-14.5634,0.0343
038441c925bb,2223,2018-08-14T18:35:15-0400,-16.0484,0.0362
038441c925bb,2224,2018-08-14T18:35:20-0400,-18.8035,0.0342
038441c925bb,2225,2018-08-14T18:35:25-0400,-6.6577,0.0402
038441c925bb,2226,2018-08-14T18:35:30-0400,-3.1737,0.0406
038441c925bb,2227,2018-08-14T18:35:35-0400,1.6062,0.0366
038441c925bb,2228,2018-08-14T18:35:40-0400,1.4496,0.0412
038441c925bb,2229,2018-08-14T18:35:45-0400,-7.5077,0.042
038441c925bb,2230,2018-08-14T18:35:50-0400,-2.7803,0.037
038441c925bb,2231,2018-08-14T18:35:55-0400,-5.4942,0.0435
038441c925bb,2232,2018-08-14T18:36:00-0400,-5.5472,0.0365
038441c925bb,2233,2018-08-14T18:36:05-0400,-65.6308,0.0248
038441c925bb,2234,2018-08-14T18:36:10-0400,-48.1354,0.0322
038441c925bb,2235,2018-08-14T18:36:15-0400,-29.4936,0.045
038441c925bb,2236,2018-08-14T18:36:20-0400,-20.9938,0.0562
038441c925bb,2237,2018-08-14T18:36:25-0400,-29.1146,0.0737
038441c925bb,2238,2018-08-14T18:36:30-0400,-32.1043,0.0612
038441c925bb,2239,2018-08-14T18:36:35-0400,-20.8974,0.0379
038441c925bb,2240,2018-08-14T18:36:40-0400,-19.1853,0.0469
038441c925bb,2241,2018-08-14T18:36:45-0400,22.7026,0.034
038441c925bb,2242,2018-08-14T18:36:50-0400,-15.691,0.0395
038441c925bb,2243,2018-08-14T18:36:55-0400,-25.1728,0.0413
038441c925bb,2244,2018-08-14T18:37:00-0400,-1.0323,0.0392
038441c925bb,2245,2018-08-14T18:37:05-0400,-2.3065,0.037
038441c925bb,2246,2018-08-14T18:37:10-0400,-23.509,0.0906
038441c925bb,2247,2018-08-14T18:37:15-0400,-34.2587,0.0251
038441c925bb,2248,2018-08-14T18:37:20-0400,-37.3751,0.0337
038441c925bb,2249,2018-08-14T18:37:25-0400,-15.0771,0.0375
038441c925bb,2250,2018-08-14T18:37:30-0400,-19.7208,0.0384
038441c925bb,2251,2018-08-14T18:37:35-0400,-15.1083,0.0559
038441c925bb,2252,2018-08-14T18:37:40-0400,-4.8112,0.0284
038441c925bb,2253,2018-08-14T18:37:45-0400,-14.3813,0.023
038441c925bb,2254,2018-08-14T18:37:50-0400,-7.9318,0.0486
038441c925bb,2255,2018-08-14T18:37:55-0400,-23.7791,0.0415
038441c925bb,2256,2018-08-14T18:38:00-0400,-29.8832,0.0398
038441c925bb,2257,2018-08-14T18:38:05-0400,-20.4583,0.0466
038441c925bb,2258,2018-08-14T18:38:10-0400,-21.8634,0.043
038441c925bb,2259,2018-08-14T18:38:15-0400,-25.9936,0.0425
038441c925bb,2260,2018-08-14T18:38:20-0400,-26.3277,0.0425
038441c925bb,2261,2018-08-14T18:38:25-0400,-23.9559,0.0457
038441c925bb,2262,2018-08-14T18:38:30-0400,-4.6326,0.0567
038441c925bb,2263,2018-08-14T18:38:35-0400,-0.6216,0.0439
038441c925bb,2264,2018-08-14T18:38:40-0400,27.505,0.0719
038441c925bb,2265,2018-08-14T18:38:45-0400,3.1628,0.0446
038441c925bb,2266,2018-08-14T18:38:50-0400,6.2679,0.0239
038441c925bb,2267,2018-08-14T18:38:55-0400,-14.9003,0.0212
038441c925bb,2268,2018-08-14T18:39:00-0400,-28.6115,0.0205
038441c925bb,2269,2018-08-14T18:39:05-0400,-28.8588,0.0275
038441c925bb,2270,2018-08-14T18:39:10-0400,-28.9456,0.029
038441c925bb,2271,2018-08-14T18:39:15-0400,-32.1949,0.0257
038441c925bb,2272,2018-08-14T18:39:20-0400,-37.5237,0.0274
038441c925bb,2273,2018-08-14T18:39:25-0400,-30.6977,0.0299
038441c925bb,2274,2018-08-14T18:39:30-0400,-28.7547,0.0372
038441c925bb,2275,2018-08-14T18:39:35-0400,-13.746,0.1018
038441c925bb,2276,2018-08-14T18:39:40-0400,-24.462,0.2268
038441c925bb,2277,2018-08-14T18:39:45-0400,-33.3562,0.268
038441c925bb,2278,2018-08-14T18:39:50-0400,-22.6943,0.0918
038441c925bb,2279,2018-08-14T18:39:55-0400,-32.393,0.0384
038441c925bb,2280,2018-08-14T18:40:00-0400,-36.4826,0.1141
038441c925bb,2281,2018-08-14T18:40:05-0400,-50.3867,0.114
038441c925bb,2282,2018-08-14T18:40:10-0400,-50.7019,0.0441
038441c925bb,2283,2018-08-14T18:40:15-0400,-25.6791,0.0559
038441c925bb,2284,2018-08-14T18:40:20-0400,-42.3973,0.0291
038441c925bb,2285,2018-08-14T18:40:25-0400,5.0343,0.0625
038441c925bb,2286,2018-08-14T18:40:30-0400,10.7583,0.0426
038441c925bb,2287,2018-08-14T18:40:35-0400,-28.7454,0.109
038441c925bb,2288,2018-08-14T18:40:40-0400,-62.7343,0.0465
038441c925bb,2289,2018-08-14T18:40:45-0400,-67.1316,0.0476
038441c925bb,2290,2018-08-14T18:40:50-0400,-69.1095,0.0633
038441c925bb,2291,2018-08-14T18:40:55-0400,-29.4797,0.0551
038441c925bb,2292,2018-08-14T18:41:00-0400,-17.6951,0.0545
038441c925bb,2293,2018-08-14T18:41:05-0400,-71.4072,0.0286
038441c925bb,2294,2018-08-14T18:41:10-0400,-39.654,0.0657
038441c925bb,2295,2018-08-14T18:41:15-0400,-9.5641,0.0104
038441c925bb,2296,2018-08-14T18:41:20-0400,-18.7456,0.0143
038441c925bb,2297,2018-08-14T18:41:25-0400,-20.8752,0.0437
038441c925bb,2298,2018-08-14T18:41:30-0400,-35.2203,0.0243
038441c925bb,2299,2018-08-14T18:41:35-0400,-21.3241,0.0578
038441c925bb,2300,2018-08-14T18:41:40-0400,-22.1648,0.0523
038441c925bb,2301,2018-08-14T18:41:45-0400,-18.8552,0.0481
038441c925bb,2302,2018-08-14T18:41:50-0400,4.8399,0.0401
038441c925bb,2303,2018-08-14T18:41:55-0400,-4.3183,0.042
038441c925bb,2304,2018-08-14T18:42:00-0400,-12.8381,0.0625
038441c925bb,2305,2018-08-14T18:42:05-0400,2.0439,0.0547
038441c925bb,2306,2018-08-14T18:42:10-0400,-11.866,0.049
038441c925bb,2307,2018-08-14T18:42:15-0400,-31.0154,0.0561
038441c925bb,2308,2018-08-14T18:42:20-0400,-18.985,0.0156
038441c925bb,2309,2018-08-14T18:42:25-0400,-0.0624,0.1312
038441c925bb,2310,2018-08-14T18:42:30-0400,0.473,0.0379
038441c925bb,2311,2018-08-14T18:42:35-0400,1.1222,0.0368
038441c925bb,2312,2018-08-14T18:42:40-0400,1.0382,0.0375
038441c925bb,2313,2018-08-14T18:42:45-0400,1.5127,0.0366
038441c925bb,2314,2018-08-14T18:42:50-0400,0.7298,0.0373
038441c925bb,2315,2018-08-14T18:42:55-0400,-0.9806,0.0398
038441c925bb,2316,2018-08-14T18:43:00-0400,-3.7136,0.0407
038441c925bb,2317,2018-08-14T18:43:05-0400,-2.5424,0.0386
038441c925bb,2318,2018-08-14T18:43:10-0400,-2.1702,0.0378
038441c925bb,2319,2018-08-14T18:43:15-0400,-4.5278,0.0377
038441c925bb,2320,2018-08-14T18:43:20-0400,-7.9036,0.038
038441c925bb,2321,2018-08-14T18:43:25-0400,-6.2238,0.0385
038441c925bb,2322,2018-08-14T18:43:30-0400,-4.2889,0.0391
038441c925bb,2323,2018-08-14T18:43:35-0400,-2.1248,0.0365
038441c925bb,2324,2018-08-14T18:43:40-0400,0.4846,0.0383
038441c925bb,2325,2018-08-14T18:43:45-0400,0.373,0.0409
038441c925bb,2326,2018-08-14T18:43:50-0400,2.2265,0.0401
038441c925bb,2327,2018-08-14T18:43:55-0400,6.4624,0.0391
038441c925bb,2328,2018-08-14T18:44:00-0400,8.0486,0.0366
038441c925bb,2329,2018-08-14T18:44:05-0400,7.5149,0.0403
038441c925bb,2330,2018-08-14T18:44:10-0400,8.31,0.0373
038441c925bb,2331,2018-08-14T18:44:15-0400,7.1147,0.0395
038441c925bb,2332,2018-08-14T18:44:20-0400,8.0245,0.0386
038441c925bb,2333,2018-08-14T18:44:25-0400,8.2569,0.0378
038441c925bb,2334,2018-08-14T18:44:30-0400,8.7052,0.0372
038441c925bb,2335,2018-08-14T18:44:35-0400,9.082,0.0379
038441c925bb,2336,2018-08-14T18:44:40-0400,8.6086,0.0362
038441c925bb,2337,2018-08-14T18:44:45-0400,8.6766,0.0345
038441c925bb,2338,2018-08-14T18:44:50-0400,11.5936,0.0355
038441c925bb,2339,2018-08-14T18:44:55-0400,9.4055,0.0351
038441c925bb,2340,2018-08-14T18:45:00-0400,11.2707,0.0349
038441c925bb,2341,2018-08-14T18:45:05-0400,12.3702,0.0324
038441c925bb,2342,2018-08-14T18:45:10-0400,11.3912,0.0328
038441c925bb,2343,2018-08-14T18:45:15-0400,11.2187,0.0336
038441c925bb,2344,2018-08-14T18:45:20-0400,11.676,0.0327
038441c925bb,2345,2018-08-14T18:45:25-0400,11.5423,0.0325
038441c925bb,2346,2018-08-14T18:45:30-0400,-4.6562,0.0253
038441c925bb,2347,2018-08-14T18:45:35-0400,-7.1047,0.0853
038441c925bb,2348,2018-08-14T18:45:40-0400,-3.9728,0.0568
038441c925bb,2349,2018-08-14T18:45:45-0400,-2.2152,0.0541
038441c925bb,2350,2018-08-14T18:45:50-0400,5.765,0.0496
038441c925bb,2351,2018-08-14T18:45:55-0400,23.9838,0.0255
038441c925bb,2352,2018-08-14T18:46:00-0400,21.7326,0.026
038441c925bb,2353,2018-08-14T18:46:05-0400,2.9331,0.0393
038441c925bb,2354,2018-08-14T18:46:10-0400,-0.1976,0.0373
038441c925bb,2355,2018-08-14T18:46:15-0400,3.0092,0.0387
038441c925bb,2356,2018-08-14T18:46:20-0400,-7.9113,0.0473
038441c925bb,2357,2018-08-14T18:46:25-0400,-7.4204,0.0429
038441c925bb,2358,2018-08-14T18:46:30-0400,-5.5646,0.0445
038441c925bb,2359,2018-08-14T18:46:35-0400,-6.8168,0.04
038441c925bb,2360,2018-08-14T18:46:40-0400,-5.555,0.038
038441c925bb,2361,2018-08-14T18:46:45-0400,-0.5956,0.0445
038441c925bb,2362,2018-08-14T18:46:50-0400,-0.2669,0.0422
038441c925bb,2363,2018-08-14T18:46:55-0400,-2.1063,0.0371
038441c925bb,2364,2018-08-14T18:47:00-0400,-8.8847,0.0389
038441c925bb,2365,2018-08-14T18:47:05-0400,-7.6133,0.0382
038441c925bb,2366,2018-08-14T18:47:10-0400,-7.5546,0.0388
038441c925bb,2367,2018-08-14T18:47:15-0400,-8.8019,0.0393
038441c925bb,2368,2018-08-14T18:47:20-0400,-3.9742,0.038
038441c925bb,2369,2018-08-14T18:47:25-0400,0.1185,0.0368
038441c925bb,2370,2018-08-14T18:47:30-0400,-1.0797,0.035
038441c925bb,2371,2018-08-14T18:47:35-0400,-3.6357,0.0374
038441c925bb,2372,2018-08-14T18:47:40-0400,11.0506,0.0904
038441c925bb,2373,2018-08-14T18:47:45-0400,25.6433,0.0365
038441c925bb,2374,2018-08-14T18:47:50-0400,37.4053,0.0405
038441c925bb,2375,2018-08-14T18:47:55-0400,-13.8563,0.4282
038441c925bb,2376,2018-08-14T18:48:00-0400,-17.6636,0.4691
038441c925bb,2377,2018-08-14T18:48:05-0400,-25.8935,0.1212
038441c925bb,2378,2018-08-14T18:48:10-0400,9.4963,0.1397
038441c925bb,2379,2018-08-14T18:48:15-0400,21.8684,0.0327
038441c925bb,2380,2018-08-14T18:48:20-0400,22.6548,0.0284
038441c925bb,2381,2018-08-14T18:48:25-0400,9.8481,0.0435
038441c925bb,2382,2018-08-14T18:48:30-0400,5.161,0.0298
038441c925bb,2383,2018-08-14T18:48:35-0400,17.2403,0.0347
038441c925bb,2384,2018-08-14T18:48:40-0400,18.9437,0.039
038441c925bb,2385,2018-08-14T18:48:45-0400,20.0018,0.0412
038441c925bb,2386,2018-08-14T18:48:50-0400,13.0584,0.035
038441c925bb,2387,2018-08-14T18:48:55-0400,4.6101,0.0375
038441c925bb,2388,2018-08-14T18:49:00-0400,-0.4562,0.0385
038441c925bb,2389,2018-08-14T18:49:05-0400,-0.571,0.0389
038441c925bb,2390,2018-08-14T18:49:10-0400,-0.7267,0.0396
038441c925bb,2391,2018-08-14T18:49:15-0400,-1.1036,0.039
038441c925bb,2392,2018-08-14T18:49:20-0400,-0.5035,0.0383
038441c925bb,2393,2018-08-14T18:49:25-0400,0.5409,0.0386
038441c925bb,2394,2018-08-14T18:49:30-0400,1.1157,0.0387
038441c925bb,2395,2018-08-14T18:49:35-0400,3.266,0.0363
038441c925bb,2396,2018-08-14T18:49:40-0400,4.8953,0.036
038441c925bb,2397,2018-08-14T18:49:45-0400,5.0878,0.0368
038441c925bb,2398,2018-08-14T18:49:50-0400,7.4157,0.0352
038441c925bb,2399,2018-08-14T18:49:55-0400,10.689,0.0336
038441c925bb,2400,2018-08-14T18:50:00-0400,11.1361,0.0329
038441c925bb,2401,2018-08-14T18:50:05-0400,10.7851,0.032
038441c925bb,2402,2018-08-14T18:50:10-0400,12.061,0.0316
038441c925bb,2403,2018-08-14T18:50:15-0400,14.845,0.0305
038441c925bb,2404,2018-08-14T18:50:20-0400,13.027,0.0331
038441c925bb,2405,2018-08-14T18:50:25-0400,5.4606,0.0392
038441c925bb,2406,2018-08-14T18:50:30-0400,6.3346,0.0372
038441c925bb,2407,2018-08-14T18:50:35-0400,6.7652,0.0361
038441c925bb,2408,2018-08-14T18:50:40-0400,5.1249,0.0366
038441c925bb,2409,2018-08-14T18:50:45-0400,3.7995,0.0361
038441c925bb,2410,2018-08-14T18:50:50-0400,5.0531,0.0359
038441c925bb,2411,2018-08-14T18:50:55-0400,5.9157,0.0347
038441c925bb,2412,2018-08-14T18:51:00-0400,6.2444,0.035
038441c925bb,2413,2018-08-14T18:51:05-0400,7.0309,0.0351
038441c925bb,2414,2018-08-14T18:51:10-0400,7.5323,0.0338
038441c925bb,2415,2018-08-14T18:51:15-0400,7.6282,0.0334
038441c925bb,2416,2018-08-14T18:51:20-0400,7.0413,0.0368
038441c925bb,2417,2018-08-14T18:51:25-0400,6.6708,0.0351
038441c925bb,2418,2018-08-14T18:51:30-0400,5.5183,0.0354
038441c925bb,2419,2018-08-14T18:51:35-0400,3.5273,0.0368
038441c925bb,2420,2018-08-14T18:51:40-0400,3.8649,0.0363
038441c925bb,2421,2018-08-14T18:51:45-0400,5.8341,0.0345
038441c925bb,2422,2018-08-14T18:51:50-0400,4.2423,0.0362
038441c925bb,2423,2018-08-14T18:51:55-0400,2.6353,0.0383
038441c925bb,2424,2018-08-14T18:52:00-0400,3.5065,0.0426
038441c925bb,2425,2018-08-14T18:52:05-0400,9.5576,0.0405
038441c925bb,2426,2018-08-14T18:52:10-0400,14.6427,0.0379
038441c925bb,2427,2018-08-14T18:52:15-0400,17.9896,0.0295
038441c925bb,2428,2018-08-14T18:52:20-0400,18.5629,0.029
038441c925bb,2429,2018-08-14T18:52:25-0400,18.1696,0.0297
038441c925bb,2430,2018-08-14T18:52:30-0400,12.765,0.0449
038441c925bb,2431,2018-08-14T18:52:35-0400,4.2037,0.0405
038441c925bb,2432,2018-08-14T18:52:40-0400,2.0514,0.0395
038441c925bb,2433,2018-08-14T18:52:45-0400,1.4794,0.0402
038441c925bb,2434,2018-08-14T18:52:50-0400,6.9516,0.0367
038441c925bb,2435,2018-08-14T18:52:55-0400,6.9696,0.0404
038441c925bb,2436,2018-08-14T18:53:00-0400,6.869,0.0413
038441c925bb,2437,2018-08-14T18:53:05-0400,7.3398,0.0388
038441c925bb,2438,2018-08-14T18:53:10-0400,8.57,0.0377
038441c925bb,2439,2018-08-14T18:53:15-0400,9.3205,0.0352
038441c925bb,2440,2018-08-14T18:53:20-0400,9.921,0.0334
038441c925bb,2441,2018-08-14T18:53:25-0400,8.3529,0.0346
038441c925bb,2442,2018-08-14T18:53:30-0400,7.028,0.0348
038441c925bb,2443,2018-08-14T18:53:35-0400,7.2546,0.0362
038441c925bb,2444,2018-08-14T18:53:40-0400,17.6282,0.0488
038441c925bb,2445,2018-08-14T18:53:45-0400,24.6729,0.0238
038441c925bb,2446,2018-08-14T18:53:50-0400,27.3172,0.0223
038441c925bb,2447,2018-08-14T18:53:55-0400,22.7641,0.0254
038441c925bb,2448,2018-08-14T18:54:00-0400,23.708,0.0247
038441c925bb,2449,2018-08-14T18:54:05-0400,24.4164,0.0247
038441c925bb,2450,2018-08-14T18:54:10-0400,15.9762,0.0271
038441c925bb,2451,2018-08-14T18:54:15-0400,5.2342,0.068
038441c925bb,2452,2018-08-14T18:54:20-0400,-27.6403,0.0821
038441c925bb,2453,2018-08-14T18:54:25-0400,-5.2559,0.0546
038441c925bb,2454,2018-08-14T18:54:30-0400,-12.3148,0.0
038441c925bb,2455,2018-08-14T18:54:35-0400,-8.1663,0.1079
038441c925bb,2456,2018-08-14T18:54:40-0400,16.3841,0.0599
038441c925bb,2457,2018-08-14T18:54:45-0400,4.9125,0.086
038441c925bb,2458,2018-08-14T18:54:50-0400,-12.5394,0.0513
038441c925bb,2459,2018-08-14T18:54:55-0400,-15.8316,0.0572
038441c925bb,2460,2018-08-14T18:55:00-0400,-20.2528,0.0
038441c925bb,2461,2018-08-14T18:55:05-0400,-42.2871,0.0737
038441c925bb,2462,2018-08-14T18:55:10-0400,-72.7071,0.0396
038441c925bb,2463,2018-08-14T18:55:15-0400,-66.3822,0.0912
038441c925bb,2464,2018-08-14T18:55:20-0400,-30.8545,0.0576
038441c925bb,2465,2018-08-14T18:55:25-0400,-9.5383,0.0555
038441c925bb,2466,2018-08-14T18:55:30-0400,6.7896,0.0447
038441c925bb,2467,2018-08-14T18:55:35-0400,15.4345,0.0322
038441c925bb,2468,2018-08-14T18:55:40-0400,11.0996,0.0402
038441c925bb,2469,2018-08-14T18:55:45-0400,-1.023,0.6365
038441c925bb,2470,2018-08-14T18:55:50-0400,-12.4782,0.0669
038441c925bb,2471,2018-08-14T18:55:55-0400,-20.029,0.0787
038441c925bb,2472,2018-08-14T18:56:00-0400,-37.719,0.055
038441c925bb,2473,2018-08-14T18:56:05-0400,-27.8763,0.0903
038441c925bb,2474,2018-08-14T18:56:10-0400,-42.9143,0.055
038441c925bb,2475,2018-08-14T18:56:15-0400,-48.1452,0.0953
038441c925bb,2476,2018-08-14T18:56:20-0400,-22.2772,0.1372
038441c925bb,2477,2018-08-14T18:56:25-0400,-47.8022,0.0515
038441c925bb,2478,2018-08-14T18:56:30-0400,-22.5827,0.0557
038441c925bb,2479,2018-08-14T18:56:35-0400,4.8151,0.0345
038441c925bb,2480,2018-08-14T18:56:40-0400,2.7695,0.0373
038441c925bb,2481,2018-08-14T18:56:45-0400,-0.2541,0.0434
038441c925bb,2482,2018-08-14T18:56:50-0400,-34.3961,0.1341
038441c925bb,2483,2018-08-14T18:56:55-0400,7.3285,0.4877
038441c925bb,2484,2018-08-14T18:57:00-0400,-46.0032,0.0664
038441c925bb,2485,2018-08-14T18:57:05-0400,-2.4417,0.0922
038441c925bb,2486,2018-08-14T18:57:10-0400,-16.7864,0.0613
038441c925bb,2487,2018-08-14T18:57:15-0400,-41.9751,0.0613
038441c925bb,2488,2018-08-14T18:57:20-0400,-67.0078,0.0479
038441c925bb,2489,2018-08-14T18:57:25-0400,-28.4107,0.0485
038441c925bb,2490,2018-08-14T18:57:30-0400,9.9053,0.0385
038441c925bb,2491,2018-08-14T18:57:35-0400,6.115,0.0391
038441c925bb,2492,2018-08-14T18:57:40-0400,-2.0497,0.0506
038441c925bb,2493,2018-08-14T18:57:45-0400,1.4846,0.0373
038441c925bb,2494,2018-08-14T18:57:50-0400,16.3892,0.0311
038441c925bb,2495,2018-08-14T18:57:55-0400,11.6081,0.0426
038441c925bb,2496,2018-08-14T18:58:00-0400,-0.7461,0.0366
038441c925bb,2497,2018-08-14T18:58:05-0400,-2.5347,0.0335
038441c925bb,2498,2018-08-14T18:58:10-0400,3.8278,0.0352
038441c925bb,2499,2018-08-14T18:58:15-0400,19.1551,0.036
038441c925bb,2500,2018-08-14T18:58:20-0400,24.9583,0.0386
038441c925bb,2501,2018-08-14T18:58:25-0400,8.4048,0.0412
038441c925bb,2502,2018-08-14T18:58:30-0400,25.3046,0.0231
038441c925bb,2503,2018-08-14T18:58:35-0400,24.1177,0.0331
038441c925bb,2504,2018-08-14T18:58:40-0400,-12.6647,0.0543
038441c925bb,2505,2018-08-14T18:58:45-0400,-36.2394,0.0358
038441c925bb,2506,2018-08-14T18:58:50-0400,-37.3607,0.0512
038441c925bb,2507,2018-08-14T18:58:55-0400,-49.0442,0.0583
038441c925bb,2508,2018-08-14T18:59:00-0400,-12.5783,0.0655
038441c925bb,2509,2018-08-14T18:59:05-0400,-5.6684,0.0479
038441c925bb,2510,2018-08-14T18:59:10-0400,10.2551,0.0422
038441c925bb,2511,2018-08-14T18:59:15-0400,12.453,0.0346
038441c925bb,2512,2018-08-14T18:59:20-0400,10.4418,0.0438
038441c925bb,2513,2018-08-14T18:59:25-0400,14.041,0.0616
038441c925bb,2514,2018-08-14T18:59:30-0400,17.2047,0.0648
038441c925bb,2515,2018-08-14T18:59:35-0400,20.5148,0.0682
038441c925bb,2516,2018-08-14T18:59:40-0400,-54.1521,0.1061
038441c925bb,2517,2018-08-14T18:59:45-0400,-53.6252,0.0597
038441c925bb,2518,2018-08-14T18:59:50-0400,-36.4536,0.182
038441c925bb,2519,2018-08-14T18:59:55-0400,-39.98,0.193
038441c925bb,2520,2018-08-14T19:00:00-0400,56.1992,0.0388
038441c925bb,2521,2018-08-14T19:00:05-0400,-23.5695,0.0577
038441c925bb,2522,2018-08-14T19:00:10-0400,-9.8944,0.1658
038441c925bb,2523,2018-08-14T19:00:15-0400,-25.3053,0.1033
038441c925bb,2524,2018-08-14T19:00:20-0400,-25.6638,0.0379
038441c925bb,2525,2018-08-14T19:00:25-0400,-42.3409,0.0601
038441c925bb,2526,2018-08-14T19:00:30-0400,-26.2139,0.0721
038441c925bb,2527,2018-08-14T19:00:35-0400,-31.5221,0.2547
038441c925bb,2528,2018-08-14T19:00:40-0400,-63.645,0.0415
038441c925bb,2529,2018-08-14T19:00:45-0400,-29.6437,0.5263
038441c925bb,2530,2018-08-14T19:00:50-0400,-9.5749,0.5749
038441c925bb,2531,2018-08-14T19:00:55-0400,-42.7655,0.1712
038441c925bb,2532,2018-08-14T19:01:00-0400,-77.2603,0.0407
038441c925bb,2533,2018-08-14T19:01:05-0400,-46.909,0.0535
038441c925bb,2534,2018-08-14T19:01:10-0400,-14.4939,0.2732
038441c925bb,2535,2018-08-14T19:01:15-0400,-10.5634,0.8238
038441c925bb,2536,2018-08-14T19:01:20-0400,22.4083,0.0759
038441c925bb,2537,2018-08-14T19:01:25-0400,50.5241,0.0414
038441c925bb,2538,2018-08-14T19:01:30-0400,20.9456,0.0374
038441c925bb,2539,2018-08-14T19:01:35-0400,-14.4044,0.0421
038441c925bb,2540,2018-08-14T19:01:40-0400,-13.4877,0.0492
038441c925bb,2541,2018-08-14T19:01:45-0400,-6.135,0.0483
